user_id,movie_id,ratings,time_stamp
72,3951,3,1476086345
72,3952,2.5,1255850946
72,634,4.5,1275964203
72,3105,3.5,1312496413
72,1608,3.5,1255505699
72,3953,4,1319336907
72,3954,0.5,1257228032
72,3246,3,1263197192
72,3955,4,1312496343
72,3957,3.5,1264835071
72,3446,4,1280749920
72,3959,3,1262490949
72,1617,4,1257418656
72,3960,3.5,1369514017
72,1618,2,1260877856
72,1619,4,1262660477
72,3447,3.5,1441513896
72,1620,4,1311319024
72,3961,3,1437711220
72,3962,4,1279948740
72,3963,4.5,1279948672
72,1622,4,1261487370
72,3449,4,1331019387
72,2517,3,1270610716
72,3257,3,1279948662
72,3964,4,1273212258
72,3451,4.5,1270626393
72,1625,4.5,1369205637
72,3965,4,1284788822
72,1628,3.5,1432523566
72,3967,4,1288782501
72,3968,3.5,1471493475
72,1629,3.5,1277244869
72,1630,4,1287639123
72,1631,4.5,1274171831
72,3970,3.5,1279948640
72,1635,2.5,1286184933
72,3971,3.5,1293747419
72,3266,3.5,1293747383
72,1636,3,1286699464
72,635,4.5,1290170524
72,1638,3.5,1288262844
72,3975,2,1454041525
72,1639,3.5,1337594376
72,3268,4,1334134881
72,564,4,1354676128
72,3977,3.5,1470450406
72,3978,4,1281668137
72,3269,5,1286364707
72,3979,3.5,1334396237
72,1644,3.5,1337593917
72,1645,4,1290923031
72,3981,2.5,1457597559
72,3982,3.5,1304412705
72,3983,4,1288095832
72,1648,4.5,1295875330
72,3272,3,1320810425
72,3985,2.5,1457597487
72,568,3.5,1300946992
72,3274,5,1303464661
72,1652,4,1294806059
72,3988,4,1331889469
72,636,4,1312496405
72,1656,4,1301291585
72,2497,4,1411355319
72,3990,4,1311318839
72,3275,4.5,1374355498
72,3277,4,1323226011
72,1662,3,1411452415
72,3280,3,1315968775
72,3281,4,1311651421
72,3991,5,1308222797
72,3992,4.5,1431584367
72,3286,4,1348567976
72,3994,4,1384069356
72,1672,3.5,1369515303
72,1675,4.5,1330240107
72,3995,4.5,1348567873
72,1679,4,1316757783
72,3996,4,1319336798
72,3997,3.5,1457597592
72,1681,4,1320810413
72,1685,3.5,1319336835
72,3998,4,1317176741
72,637,4.5,1312496402
72,569,3.5,1345798952
72,1687,3.5,1357553094
72,1688,4,1320810254
72,1690,3.5,1324634215
72,3999,3.5,1325543528
72,4000,4.5,1323857570
72,4001,3.5,1431406208
72,1694,3,1329461095
72,1696,4.5,1337593575
72,4002,4.5,1324634205
72,4003,3,1329122460
72,3468,3.5,1345799028
72,1701,3.5,1329461077
72,570,4,1337593368
72,571,4,1345798866
72,1712,4,1326315218
72,1714,4,1334396206
72,4006,3,1457597425
72,4007,3,1329986644
72,4008,5,1448953095
72,3473,3.5,1345799036
72,1720,4,1334396050
72,1722,3.5,1348568088
72,1723,4,1348568138
72,4009,5,1347441732
72,1725,2.5,1352959770
72,4010,4,1350192390
72,1727,4,1352959766
72,1730,3.5,1351406444
72,1732,4,1351406414
72,3476,4,1357552636
72,4011,3.5,1437711595
72,4012,3,1398570058
72,4013,3,1398570053
72,4014,3.5,1437711059
72,4015,4.5,1398570027
72,1738,4,1345799054
72,1739,3.5,1358144551
72,4017,3.5,1437711174
72,4018,3.5,1398570077
72,1740,3.5,1348568386
72,4019,3.5,1398570066
72,4020,4.5,1398569999
72,573,4.5,1354675993
72,3478,2.5,1359358796
72,3300,3,1348568337
72,4023,3.5,1441514105
72,4024,3.5,1454043300
72,1743,4,1354675986
72,1745,3.5,1369515292
72,4025,4,1374355461
72,3302,4.5,1374355516
72,3482,4,1374355492
72,3305,4.5,1357552147
72,4026,3.5,1357552193
72,1749,3.5,1369206362
72,1750,3.5,1374355488
72,575,4.5,1357552149
72,4027,3.5,1437710825
72,1753,4.5,1355735865
72,4028,4,1427170660
72,1754,4,1364009534
72,1757,4.5,1369206612
72,3310,4,1362112152
72,4029,3.5,1370057754
72,4030,4,1437709595
72,1764,4,1369205631
72,1768,4.5,1437104737
72,4032,3.5,1378179817
72,4033,4,1395986174
72,4034,4.5,1427170676
72,4035,2.5,1454041530
72,1777,4,1369205577
72,4036,3.5,1374355582
72,3489,4,1437104788
72,4037,4,1437104521
72,1782,2.5,1457596601
72,1784,3,1406171923
72,4038,2,1457597113
72,3314,3.5,1418462292
72,4039,3,1427170398
72,576,4.5,1395986150
72,4040,4.5,1395986058
72,3493,4.5,1398567572
72,4041,3.5,1457597402
72,1792,4,1395986019
72,3315,3.5,1411452394
72,4042,4,1411355255
72,3498,4.5,1398567543
72,577,0.5,1390015641
72,1796,3.5,1404370211
72,1798,4.5,1395986160
72,1799,4,1418461939
72,4045,3.5,1406172291
72,1800,3.5,1457597419
72,1801,4,1454043018
72,3319,3.5,1427170706
72,4047,3.5,1437711587
72,1804,3.5,1411452354
72,1807,4,1410578415
72,4049,3.5,1437104540
72,4050,4,1427170717
72,1810,4.5,1417081790
72,1811,4.5,1422335272
72,3322,3,1411452818
72,1816,2,1411452812
72,4052,4,1432523533
72,3323,4.5,1404370180
72,4053,3,1409452254
72,1821,3,1457597194
72,1822,4,1411355333
72,1823,2.5,1454043389
72,4054,3.5,1423801674
72,3326,2.5,1454043328
72,1826,4,1411355268
72,1827,3.5,1454043334
72,3578,2.5,1423801598
72,3328,3.5,1422335674
72,1832,4.5,1427168057
72,1833,4,1422335277
72,1834,3,1454042867
72,4056,3,1457597515
72,1836,5,1409205899
72,4057,4,1418462083
72,1839,2.5,1427170549
72,4058,3,1457597407
72,1842,3.5,1418462052
72,3579,4,1431406217
72,4060,3,1457597605
72,3329,4.5,1417081980
72,4061,5,1448953211
72,1844,3.5,1423801646
72,4062,4,1417593332
72,1846,4.5,1423801600
72,1848,4,1432523152
72,4063,3.5,1437711208
72,4064,3,1437711165
72,4065,3.5,1418462066
72,1850,4,1432788703
72,1852,0.5,1454042838
72,4066,3,1457597665
72,1854,4,1457597352
72,4067,3.5,1431232449
72,1857,3,1454042873
72,1859,3.5,1454042779
72,1863,3.5,1431233272
72,1865,4.5,1454041548
72,1866,4,1466320057
72,1868,3,1466320222
72,1870,4.5,1456038880
72,4068,3.5,1437711226
72,3516,3.5,1457597882
72,1874,4.5,1460517538
72,4069,3.5,1437709660
72,4070,3.5,1432523179
72,3520,3.5,1466320172
72,1885,4.5,1448953050
72,1897,3.5,1470720695
72,4072,4,1437711245
72,1899,4,1460517533
72,1900,3.5,1457597863
72,1905,3,1456038901
72,3523,4,1456038576
72,4073,3.5,1471332767
72,4074,4,1469772876
72,1913,4,1456038516
72,1914,3.5,1457332236
72,1919,3.5,1466320302
72,1928,4,1470719796
72,4078,3,1469772608
72,4079,3,1474255459
72,4080,4.5,1474255532
73,20,5,942704394
73,655,3,942705457
73,21,4,942705568
73,320,4,942703730
73,27,5,942705318
73,143,5,942705457
73,57,4,942705608
73,79,5,942705304
73,91,5,942703172
73,2149,1,942703569
73,736,5,942705568
73,507,4,942703337
73,174,3,942705648
73,177,5,942703678
73,106,5,942705496
73,789,5,942705381
73,441,4,942705413
73,212,4,942703172
73,512,5,942705533
73,459,4,942705382
73,111,2,942705232
73,841,5,942704332
73,395,3,942704723
73,222,4,942702876
73,223,5,942703038
73,229,4,942703038
73,230,4,942703038
73,113,5,942703474
73,4081,5,942705708
73,2597,3,942704863
73,902,4,942704616
73,922,4,942704668
73,4082,3,942704192
73,402,5,942705678
73,624,4,942705303
73,279,3,942705648
73,943,4,942702937
73,947,4,942702971
73,119,4,942703538
74,319,3,1143047700
74,31,4,1143049641
74,42,4.5,1143048074
74,143,4.5,1143049571
74,423,2,1165607377
74,99,4,1165597501
74,56,3,1143047643
74,697,4.5,1143048140
74,57,4,1143048117
74,2524,2,1143047471
74,64,4,1143049541
74,2123,0.5,1165607346
74,151,2,1143047458
74,77,0.5,1143047478
74,450,3,1165596956
74,91,1,1143047916
74,433,1,1143047463
74,2083,1,1165596837
74,732,4,1143049098
74,551,4.5,1143049074
74,2163,4,1165607773
74,435,0.5,1143047705
74,176,3,1143047928
74,179,4,1143048680
74,105,3.5,1165607559
74,553,3.5,1143048840
74,768,3.5,1143048887
74,183,0.5,1143048986
74,185,4,1143048691
74,328,0.5,1143048977
74,189,1,1143047503
74,776,3,1143048836
74,191,3,1165607261
74,2186,4,1165607757
74,195,4,1165607737
74,196,3.5,1165607211
74,197,4,1165607206
74,198,4,1165596933
74,201,4,1143048844
74,202,4.5,1165607763
74,796,3,1143048004
74,208,2,1143048064
74,211,0.5,1143048164
74,226,3,1143048523
74,228,3,1143047921
74,878,4.5,1143047874
74,879,3.5,1143047679
74,256,3,1143047997
74,262,4.5,1143048175
74,890,2.5,1165607133
74,263,3.5,1143047685
74,2316,4,1165607636
74,892,3.5,1143048532
74,2505,4,1165596884
74,462,4,1143047960
74,899,2.5,1143048305
74,339,2,1143047636
74,270,3,1143048520
74,466,4.5,1143048106
74,340,2.5,1143049630
74,17,4.5,1143048615
74,341,4,1143049615
74,935,3,1165607066
74,404,5,1143048712
74,947,0.5,1143047691
74,289,2,1143047689
74,120,4.5,1165596737
74,297,3.5,1143048020
74,122,3.5,1143048746
74,301,3,1143048172
74,977,4,1165607415
74,2684,3.5,1143047896
74,2344,3.5,1143048546
74,346,4,1143049565
74,19,4,1165596914
74,598,3,1143047490
74,349,3.5,1143047941
74,3356,4,1165607230
74,1148,3,1143048203
74,474,4.5,1143048829
74,354,3.5,1143049532
74,4083,4,1143048182
74,630,4,1143048879
74,479,4,1143048866
74,411,4.5,1143048659
74,3719,2.5,1165607318
74,1984,3.5,1143048060
74,1239,2,1165607360
74,483,4,1143049523
74,1993,4,1143048930
74,2004,3.5,1143048192
74,1353,4,1165607099
74,129,5,1143048765
74,1384,4,1143048629
74,130,4.5,1143048967
74,3786,3,1143047861
74,1418,4,1143049061
74,1433,4.5,1143048646
74,4084,3,1165607136
74,2053,3,1165607299
74,377,4.5,1143048773
74,497,4.5,1143048683
74,1462,4,1165596823
74,3846,4,1165607919
74,4085,4,1165596874
74,3175,0.5,1165607897
75,448,5,1194384499
75,3333,3,1194384318
75,622,3,1194384313
75,2155,4,1194384411
75,2162,4,1194384386
75,2288,4.5,1194384460
75,2182,3.5,1194384373
75,807,4,1194384361
75,235,4.5,1194384299
75,247,3.5,1194384353
75,3678,4,1194384341
75,19,3.5,1194384277
75,1098,4,1194384275
75,649,2,1194384399
75,629,4.5,1194384338
75,2486,3.5,1194384470
75,2230,3.5,1194384451
76,417,4,1163005363
76,652,3.5,1163252774
76,20,3,1183844529
76,447,4,1163013349
76,139,3.5,1163253023
76,22,2.5,1163253088
76,23,4,1163008777
76,26,3.5,1163252918
76,547,3.5,1163004464
76,662,1.5,1163253105
76,27,3.5,1163013335
76,385,4,1183920234
76,141,3,1163253085
76,672,3,1163286142
76,32,2.5,1163082488
76,142,2.5,1163219428
76,34,2,1163253082
76,36,3,1163253079
76,38,4.5,1163004353
76,143,4,1163006051
76,690,3.5,1163253117
76,48,2.5,1163252922
76,387,4,1163012798
76,49,3.5,1163012801
76,423,4,1163082508
76,99,4,1163006037
76,145,2,1163253047
76,697,4,1163219321
76,59,3,1163125780
76,60,3.5,1163219373
76,64,2.5,1163013353
76,146,2.5,1163013344
76,2525,1.5,1163286164
76,151,3,1163277657
76,69,2.5,1163013330
76,75,3,1183920204
76,153,2,1163013198
76,83,4.5,1163005103
76,86,1.5,1183920099
76,87,2.5,1163252886
76,88,3.5,1163082479
76,89,4,1163013341
76,90,3,1163013339
76,91,3.5,1163006012
76,92,3,1163013328
76,324,2.5,1163253037
76,505,2,1183844492
76,714,2.5,1163013368
76,95,3,1183512581
76,102,2,1163253163
76,3135,4,1163079173
76,431,3,1183512477
76,432,3.5,1163005369
76,3621,3,1163219390
76,2081,2.5,1163277702
76,161,4.5,1163004359
76,434,3.5,1183920326
76,170,3,1163253110
76,171,4,1163079436
76,435,4,1163004406
76,174,3,1163253049
76,3,4,1163277603
76,177,4.5,1163012788
76,436,3,1183512491
76,179,4.5,1163013360
76,180,4,1163082497
76,766,4,1163219937
76,181,4,1163252283
76,182,4,1163008790
76,106,4,1163006027
76,185,3.5,1163253113
76,582,4.5,1163005217
76,187,4.5,1163004386
76,188,3.5,1163012783
76,437,3,1183512498
76,191,4.5,1163125801
76,194,3,1163252277
76,785,4.5,1163915651
76,197,3.5,1163006001
76,2190,3.5,1163219327
76,198,3.5,1163079424
76,199,4.5,1163004479
76,202,4,1163079277
76,213,3,1163252892
76,214,3.5,1183920197
76,330,2,1183920089
76,817,4,1163125883
76,818,4,1163125876
76,456,3.5,1163286102
76,110,3.5,1163253071
76,512,1.5,1183920103
76,3067,2.5,1163219409
76,828,4,1163082518
76,835,3.5,1163277597
76,837,4,1183920299
76,332,3.5,1163915779
76,459,3,1183844513
76,111,2,1163252930
76,584,3.5,1163079388
76,847,2.5,1163219656
76,334,2.5,1183844547
76,222,2,1163286171
76,335,2,1163252812
76,226,4.5,1166027866
76,227,3,1183920347
76,229,3.5,1183920251
76,397,3.5,1183920333
76,232,4,1163082649
76,878,4,1183844575
76,236,3.5,1163004544
76,240,2.5,1163915788
76,461,4,1166027980
76,258,4.5,1166027880
76,890,4,1163219362
76,263,4,1163005101
76,4087,4.5,1163259483
76,517,3.5,1163005107
76,901,4,1163738014
76,913,2,1163252612
76,341,4.5,1163005196
76,400,3.5,1163277646
76,401,3.5,1163277601
76,922,3.5,1163738035
76,923,4.5,1163004608
76,402,4,1163079154
76,934,2.5,1163738031
76,935,4,1184948966
76,278,1.5,1163006017
76,279,3.5,1163219366
76,2644,3,1163219414
76,940,2.5,1163252918
76,281,4,1183920219
76,943,4,1183844561
76,342,3.5,1163125798
76,946,3,1166027951
76,947,1,1183844524
76,118,4,1163253120
76,286,4,1163219953
76,289,3.5,1163125886
76,3073,2,1163259854
76,121,3,1163013177
76,297,3.5,1163125878
76,298,4.5,1183844565
76,18,4,1163004536
76,299,2.5,1163277704
76,300,3.5,1183920193
76,974,4,1163005456
76,982,4,1163004499
76,3557,4.5,1163005080
76,985,3,1163259912
76,344,3.5,1163082621
76,467,4,1163286260
76,589,2.5,1163738069
76,645,3.5,1183920264
76,2212,4,1163252250
76,2698,4,1163219938
76,4089,3,1163259527
76,1015,4.5,1163265784
76,626,4,1166027886
76,4090,3.5,1166027891
76,1031,0.5,1183920246
76,1033,3,1183512502
76,2263,2.5,1163219416
76,1038,4,1183920231
76,1048,4,1183920227
76,468,3,1163006008
76,647,1.5,1163915774
76,19,4,1163079471
76,2751,4,1163265859
76,409,3.5,1163220288
76,347,3.5,1183920122
76,598,4,1163004371
76,1093,3,1163252840
76,348,3,1163252803
76,1106,3,1163125809
76,1115,4.5,1183920274
76,470,0.5,1163004354
76,4092,1,1163346129
76,4093,2.5,1163277700
76,1156,3,1166027898
76,354,3.5,1163125847
76,3390,4,1163219953
76,2811,4.5,1163633273
76,3707,3.5,1163005241
76,477,4,1163082640
76,478,3,1163125785
76,358,3,1183920097
76,1221,2,1183844539
76,1240,4,1183920341
76,1245,3.5,1163219308
76,126,4,1163125813
76,482,1,1163386523
76,483,3,1163006045
76,1277,0.5,1183920259
76,3088,4,1163277663
76,1289,4,1163005522
76,1993,4,1183512622
76,364,3,1163125818
76,1300,4,1163277586
76,4094,3.5,1166027993
76,1315,3,1163219386
76,1320,3,1163219717
76,3092,3,1163005385
76,1328,4,1163219317
76,3141,4,1163005491
76,1329,3,1183844543
76,128,0.5,1163004453
76,1338,3.5,1183920262
76,3093,3,1163277654
76,4096,3,1163346143
76,2411,4,1163079326
76,4097,4,1163286010
76,489,3.5,1163004488
76,1360,2.5,1183844503
76,3143,4.5,1163005487
76,2028,3.5,1163219723
76,4098,4,1163277648
76,2269,4,1163005229
76,1394,4,1163219298
76,3565,4.5,1163259811
76,492,3.5,1163004517
76,4099,4.5,1166028040
76,4100,2.5,1183511703
76,4101,4,1166028045
76,4102,4,1166028040
76,4103,4,1166028010
76,2220,4,1163346052
76,3148,4,1163012825
76,414,3,1183844570
76,4104,4,1163260633
76,132,4,1163219319
76,373,2,1183920174
76,1421,4,1183844557
76,416,4.5,1163259824
76,1434,3.5,1163252803
76,1435,4,1163125836
76,4105,3.5,1183511991
76,4106,2,1183511757
76,4107,1,1163219241
76,2484,4,1163004633
76,3831,3.5,1183511779
76,2456,4,1163005497
76,2056,3.5,1163013078
76,497,4,1163013182
76,1464,4.5,1163008703
76,3844,3.5,1163079317
76,1470,4,1163259890
76,2227,3.5,1163220283
76,3848,2.5,1163005991
76,381,4,1163737974
76,1492,4,1183511846
76,4110,0.5,1163005434
76,4111,4,1163286001
76,1524,0.5,1183511648
77,655,5,1344470037
77,447,5,1274050782
77,139,3.5,1344469842
77,22,5,1274050940
77,23,4,1344469790
77,24,5,1274051508
77,27,1.5,1274050758
77,385,3.5,1274050991
77,141,4,1274050945
77,29,3.5,1327289203
77,675,5,1274046007
77,34,4.5,1274050942
77,38,4.5,1274051011
77,143,5,1274050755
77,49,4.5,1274050741
77,423,4,1274050827
77,99,5,1274050752
77,145,5,1274050869
77,55,4.5,1274051738
77,59,3.5,1274050816
77,64,4.5,1274050797
77,72,3.5,1274050750
77,76,4,1328636541
77,707,4,1344470455
77,88,3.5,1274050785
77,89,5,1274050763
77,92,4.5,1274050748
77,714,5,1274050801
77,102,4.5,1274050821
77,103,4.5,1274051080
77,325,3.5,1327289197
77,157,4.5,1327288505
77,434,2,1274051008
77,507,4.5,1274046035
77,173,1,1274050989
77,174,3.5,1274050843
77,179,4,1274050792
77,181,4.5,1274050964
77,182,2.5,1327288495
77,183,5,1274051079
77,106,4,1274050770
77,184,4.5,1274050993
77,185,3.5,1274050904
77,188,5,1327062981
77,191,4,1274050852
77,196,2,1274050876
77,7,5,1344470536
77,2198,4,1327288652
77,208,5,1274051262
77,10,4,1344470332
77,444,5,1327289353
77,211,3,1274045997
77,806,4.5,1344469958
77,816,4,1274046052
77,818,4,1274050950
77,456,4,1344470497
77,110,2.5,1344469730
77,512,5,1274051255
77,4112,3.5,1274046079
77,828,5,1274051089
77,458,5,1344469988
77,832,4.5,1327288610
77,513,5,1356219742
77,332,3.5,1274051084
77,532,4,1344470446
77,459,5,1274050948
77,840,5,1327289341
77,841,4.5,1344470107
77,584,5,1344469830
77,220,5,1274046061
77,395,5,1327288604
77,222,4.5,1274051067
77,335,1.5,1274050974
77,227,5,1274051253
77,336,4,1344470116
77,878,4.5,1344469836
77,879,4,1274051275
77,113,2.5,1274050826
77,2958,3,1344470388
77,263,4,1344469948
77,4113,4,1274046142
77,464,5,1274052026
77,903,5,1328046149
77,465,5,1328046208
77,3585,4,1344470328
77,640,4,1274046086
77,922,5,1327288596
77,402,5,1274050787
77,937,5,1327289320
77,278,5,1274050865
77,281,3.5,1274050967
77,943,5,1344469934
77,947,5,1274051281
77,121,4.5,1274050793
77,625,5,1327288635
77,297,4,1274051279
77,965,5,1345676411
77,122,5,1274050848
77,300,4,1344469750
77,544,2.5,1274046172
77,407,4,1344469913
77,984,5,1344470523
77,467,4.5,1274051797
77,1008,4,1344470469
77,591,4,1274051897
77,1031,5,1327288622
77,1045,3.5,1274046121
77,1056,3,1344470577
77,468,5,1274050886
77,1062,4.5,1344470313
77,647,5,1327288585
77,347,5,1344469943
77,1080,3,1327289233
77,1083,5,1327289228
77,598,4,1274050970
77,348,4,1274051784
77,125,5,1327063029
77,1106,3.5,1344469805
77,1107,4,1344471126
77,648,4,1333307515
77,470,4.5,1274050983
77,471,5,1274051829
77,1121,3.5,1344470351
77,351,3.5,1344470343
77,352,3.5,1327288572
77,353,5,1327288563
77,2778,5,1274051637
77,474,5,1274050984
77,1153,5,1327288556
77,1156,5,1327288550
77,354,1.5,1274050890
77,355,4.5,1344469968
77,1165,5,1344470491
77,1166,4.5,1344470449
77,1174,5,1344470349
77,1176,4.5,1274046093
77,1187,5,1327288541
77,357,4.5,1344470443
77,1205,3.5,1344530365
77,630,4,1274051518
77,478,2.5,1274051757
77,479,5,1327063019
77,1220,5,1333307847
77,480,4.5,1274050863
77,359,4.5,1274051748
77,1225,4,1344470040
77,1241,4.5,1344470309
77,482,5,1274051759
77,1266,5,1274051563
77,1272,3.5,1344530435
77,1277,4.5,1344470149
77,127,5,1344469825
77,3569,4,1274046191
77,4115,2.5,1344530420
77,1296,5,1344530381
77,412,5,1274050908
77,486,4.5,1274051712
77,2398,4,1328636458
77,1310,5,1327062972
77,3368,4.5,1333307553
77,128,3,1274051715
77,1339,3,1274051268
77,1341,4,1346672082
77,3756,4.5,1344470357
77,4116,4,1344518331
77,2410,4,1274052032
77,489,4,1274051752
77,1369,5,1274051633
77,1384,4,1344470121
77,492,4,1274051794
77,1398,5,1344470476
77,1410,4.5,1327288726
77,414,3.5,1274051780
77,372,3.5,1327288523
77,373,5,1344469996
77,1421,5,1274051848
77,3104,5,1327288720
77,416,4,1344469894
77,558,5,1327063041
77,4118,5,1344518298
77,2484,4.5,1327288715
77,496,5,1274051716
77,497,4,1327063058
77,1459,2,1345676370
77,1468,5,1327288988
77,4119,5,1328636442
77,1475,3.5,1274051816
77,4120,4.5,1344470539
77,1480,4.5,1327063006
77,3861,4.5,1363462225
77,1497,5,1344470740
77,1506,4,1327289209
77,1508,3.5,1344469724
77,4121,5,1344518302
77,4122,5,1344518809
77,4123,5,1344518317
77,1516,5,1274051823
77,4124,5,1328046198
77,4125,5,1344518294
77,2487,5,1344470834
77,1527,4,1344470126
77,1528,4.5,1344470065
77,632,5,1274051523
77,137,5,1274051773
77,634,4,1344529892
77,4127,4.5,1358634080
77,1622,5,1274051746
77,564,4.5,1327062958
77,636,4.5,1344470051
77,637,4.5,1344469820
77,4128,4.5,1352920811
78,417,2,1182994648
78,650,2.5,1182994926
78,2061,0.5,1182995062
78,29,2.5,1182994636
78,143,3,1182994622
78,323,2,1182994728
78,60,2.5,1182994765
78,70,0.5,1182555848
78,2144,2,1182556000
78,87,2.5,1182994781
78,88,2.5,1182994717
78,102,3,1182994756
78,103,3,1182994965
78,432,2.5,1182994653
78,434,2,1182994899
78,527,2.5,1182994952
78,179,3,1182994723
78,106,3,1182994711
78,202,2.5,1182994818
78,817,0.5,1182994912
78,110,3,1182994786
78,222,2.5,1182994945
78,14,0.5,1182555847
78,402,3,1182994750
78,278,3,1182994807
78,279,2.5,1182995057
78,2644,2.5,1182555876
78,281,0.5,1182994878
78,298,3.5,1182994972
78,2725,3,1182556148
78,468,3,1182994834
78,2264,2,1182555991
78,2751,2.5,1182555869
78,354,3,1182994861
78,477,3,1182995029
78,480,3,1182994849
78,126,3,1182995072
78,412,3,1182994884
78,1339,2.5,1182995104
78,3166,3.5,1182556308
78,2486,3.5,1182556320
79,650,2,844860022
79,2061,4,844860107
79,20,3,844860003
79,2274,1,844860151
79,418,4,844860003
79,658,4,844860041
79,447,5,844860003
79,24,3,844860003
79,2499,5,844860517
79,2093,3,844860250
79,662,2,844860022
79,2071,2,844860266
79,2095,3,844860062
79,140,4,844860085
79,141,3,844860022
79,4133,5,844861440
79,4134,2,844860215
79,505,5,844860062
79,156,3,844860085
79,93,4,844860085
79,94,4,844860198
79,427,4,844860496
79,103,5,844860215
79,432,4,844860041
79,4135,5,844860173
79,724,5,844861413
79,725,3,844860198
79,454,4,844860266
79,1954,4,844861019
80,385,4,1307172367
80,4136,3,1307179969
80,693,3.5,1307172938
80,99,3,1307171149
80,4137,3.5,1307173087
80,77,3,1307173089
80,708,4.5,1307172985
80,2281,5,1307174641
80,720,4,1307171452
80,4138,5,1307172386
80,158,4,1307172383
80,732,4,1307172343
80,159,5,1307178610
80,739,5,1307180667
80,177,3.5,1307178724
80,759,4.5,1307173047
80,760,4,1307174899
80,766,4.5,1307180625
80,553,3.5,1307175182
80,182,4,1307172416
80,184,3,1307178374
80,186,4,1307172330
80,188,4,1307178462
80,190,4,1307172514
80,1956,4.5,1307172080
80,781,4.5,1307169415
80,194,4,1307178606
80,583,3.5,1307172085
80,203,4,1307180587
80,4140,3,1307178387
80,3023,4,1307171603
80,340,2,1307169218
80,276,4,1307180591
80,4141,4.5,1307179973
80,948,4.5,1307180643
80,2327,4,1307179936
80,122,4,1307180621
80,343,4,1307172282
80,974,4.5,1307172475
80,987,4,1307169335
80,996,4,1307179945
80,2349,5,1307172071
80,468,3.5,1307173783
80,4142,4,1307179942
80,1086,4.5,1307171554
80,3625,4,1307180690
80,125,4,1307172357
80,1103,3,1307169275
80,1114,4,1307169422
80,470,4,1307180985
80,1140,4,1307172241
80,2367,4,1307179931
80,4144,4.5,1307171682
80,3026,4.5,1307171518
80,1979,4,1307173092
80,4145,4.5,1307171511
80,1210,4,1307180444
80,630,2,1307180653
80,4146,3,1307171489
80,4147,5,1307172908
80,1987,3,1307171929
80,2381,4,1307171418
80,1246,4.5,1307172978
80,4148,2.5,1307169545
80,1289,4,1307172369
80,4149,2.5,1307169589
80,2397,4.5,1307172197
80,4150,4.5,1307171746
80,4151,2.5,1307169608
80,4152,4,1307171598
80,2009,4,1307171752
80,2010,4,1307171631
80,369,4,1307172319
80,2411,5,1307173007
80,2018,5,1307172238
80,1385,3.5,1307180420
80,1388,4,1307172433
80,1390,4,1307171479
80,130,4,1307172154
80,4155,5,1307174689
80,4156,5,1307172961
80,4157,3.5,1307178465
80,4158,4,1307171686
80,4161,3.5,1307175022
80,4162,4.5,1307171680
80,2442,5,1307171842
80,4163,4,1307179983
80,4164,4,1307173075
80,493,2.5,1307177440
80,1418,5,1307172225
80,2048,4,1307180990
80,4167,4,1307172101
80,3808,5,1307171878
80,4169,4.5,1307180746
80,3152,4,1307172450
80,4171,4,1307171367
80,4173,4,1307180362
80,3170,4,1307174858
80,2485,3,1307177412
80,4174,4.5,1307171356
80,4175,3,1307178303
80,4176,4,1307180335
80,4177,4,1307172325
80,1501,2.5,1307177426
80,1503,3.5,1307180145
80,4178,4,1307172130
80,4179,4,1307172373
80,4180,5,1307173112
80,4181,4,1307180141
80,4182,3.5,1307173098
80,1543,4,1307178621
80,4184,4.5,1307173763
80,4185,4,1307172454
80,4126,4,1307180134
80,4188,4,1307180694
80,634,2,1307169383
80,4189,4,1307171589
80,4190,3.5,1307175227
80,1624,4,1307172203
80,4191,4,1307171458
80,564,3,1307180634
80,1648,3,1307172215
80,4192,4,1307180849
80,1652,2.5,1307172182
80,4193,4,1307171915
81,20,3,835973445
81,418,3,835973471
81,139,5,835973471
81,22,5,835973488
81,23,5,835973458
81,24,4,835973488
81,27,5,835973458
81,30,3,835973398
81,670,2,835973504
81,36,3,835973445
81,321,4,835973419
81,42,5,835973445
81,48,3,835973431
81,49,5,835973380
81,50,4,835973458
81,423,2,835973419
81,99,5,835973419
81,145,2,835973418
81,54,4,835973431
81,323,3,835973398
81,57,5,835973504
81,59,4,835973488
81,60,3,835973504
81,146,3,835973380
81,67,3,835973458
81,2951,1,835973488
81,148,3,835973431
81,68,3,835973488
81,69,3,835973445
81,88,4,835973398
81,90,4,835973379
81,92,4,835973430
81,101,5,835973419
82,652,5,1156206916
82,22,4,1156207541
82,24,5,1156205258
82,2481,3.5,1156207469
82,663,3.5,1156206709
82,141,4,1156207607
82,29,5,1156206932
82,420,0.5,1156205069
82,2276,4,1156205399
82,40,4.5,1156207393
82,46,4.5,1156206432
82,4195,3.5,1156205656
82,57,4,1156207431
82,700,4,1156207404
82,72,3.5,1156205241
82,715,5,1156207579
82,720,5,1156205385
82,732,4.5,1156205103
82,733,4.5,1156205036
82,551,4.5,1156205382
82,747,5,1156206581
82,581,4.5,1156206305
82,2287,4,1156205621
82,105,5,1156206554
82,183,5,1156205372
82,106,5,1156205236
82,191,3,1156205231
82,329,4.5,1156206232
82,195,4.5,1156206569
82,196,4.5,1156206193
82,197,4,1156206651
82,390,5,1156205360
82,198,5,1156205116
82,201,4.5,1156205079
82,1961,4,1156205597
82,445,5,1156206678
